0.000000 -2.658859 -4.731784 -0.534332 -2.135157 4.560339 -1.763926 -2.362951 -6.189173 1.672611 7.156967 6.360619 0.625648 
48.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
49.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
50.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
51.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
52.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
53.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
54.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
55.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
56.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
57.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
58.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
59.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
60.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
61.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
62.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
63.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
